file_0225.wav|cái nỗi buồn Cất giấu của riêng mình mà
file_0226.wav|thôi nhưng cái quyển sổ cái quyển sổ đấy
file_0227.wav|và cái thói quen viết đấy nó đã chữa
file_0228.wav|lành cho tâm hồn cô
file_0229.wav|có những cái ngày mà cô đau đớn nhất thì
file_0230.wav|cô nghĩ rằng là biết đâu là cũng sẽ có
file_0231.wav|thể là một cái cách tốt với em thì em
file_0232.wav|hãy thử đừng dồn nén quá và đừng để bản
file_0233.wav|thân Cứ mỗi ngày lại chìm đắm trong
file_0234.wav|những suy nghĩ tiêu cực cố gắng lên nhé
file_0235.wav|cô mong rằng là sẽ sớm nhận được bức thư
file_0236.wav|phản hồi từ em và bức thư đó sẽ có những
file_0237.wav|cái tín hiệu đáng mừng sẽ có những cái
file_0238.wav|sự chữa lành nhẹ nhàng hơn nữa cũng mong
file_0239.wav|là như vậy và cô sẽ sẵn sàng để chờ đợi
file_0240.wav|những câu chuyện tiếp theo từ Phương
file_0241.wav|Thủy Cố lên em nhé
file_0242.wav|lá thư tiếp theo đến từ một bạn để bút
file_0243.wav|danh là Nobita bạn đang là học sinh 2k5
file_0244.wav|và có kể chuyện về mối quan hệ bạn bè
file_0245.wav|chúng ta sẽ cùng thử xem Nobita đang gặp
file_0246.wav|khó khăn gì nhé
file_0247.wav|Chào cô Chào các bạn em là một học sinh
file_0248.wav|lớp 12 đang học tại trường chuyên của
file_0249.wav|một tỉnh lẻ ở khu vực phía Nam nói áp
file_0250.wav|lực thì cũng có áp lực nhưng trước đây
file_0251.wav|mọi áp lực đều tiêu biến hết khi em ở
file_0252.wav|cùng với một người bạn thân chúng em đã
file_0253.wav|là bạn thân thời cấp 1 cùng động vào
file_0254.wav|trường chuyên nên lại càng thân hơn
file_0255.wav|trước chúng em cùng đi ăn vặt cùng tám
file_0256.wav|chuyện cùng học bài nhưng hiện tại có lẽ
file_0257.wav|mọi thứ của trước đây đều không còn nữa
file_0258.wav|Thực sự mà nói em động vào trường chuyên
file_0259.wav|với số điểm không cao chỉ tiêu của
file_0260.wav|trường tuyển lớp em là 30 học sinh thì
file_0261.wav|em đứng ở thứ hạng 23 còn bạn thân em là
file_0262.wav|thủ khoa của môn chuyên khác nhưng giữa
file_0263.wav|chúng em đều không có bất cứ khoảng cách
file_0264.wav|nào cả cho đến khi bạn thân em vào đội
file_0265.wav|tuyển quốc gia học một khung giờ khác
file_0266.wav|hoàn toàn với em thì mọi chuyện đã thay
file_0267.wav|đổi Chúng em không thể cùng nhau làm mọi
file_0268.wav|thứ nữa Mỗi lần định tìm bạn ấy em lại
file_0269.wav|sợ phiền bạn vì áp lực trong đội tuyển
file_0270.wav|là rất lớn nhưng mà điều khiến em buồn
file_0271.wav|chính là mỗi khi có thời gian rảnh bạn
file_0272.wav|ấy không còn tìm em nữa bạn ấy dành thời
file_0273.wav|gian cho các bạn ở trong đội tuyển quốc
file_0274.wav|gia để cùng nhau làm những điều mà chúng
file_0275.wav|em đã từng làm chúng em cứ thế trở nên
file_0276.wav|xa lạ từ lúc nào không hay trung thu năm
file_0277.wav|nay bạn em cũng không nói kế hoạch gì
file_0278.wav|với em cả Em cứ nghĩ bạn ấy bật ôn tập
file_0279.wav|về kỳ thi chọn đội tuyển cũng đã cận kề
file_0280.wav|nhưng hóa ra không phải vậy bạn ấy đã đi
file_0281.wav|chơi cùng với các bạn trong đội tuyển
file_0282.wav|quốc gia còn em thì một mình ở trong căn
file_0283.wav|phòng ký túc xá đi học bài bạn ấy cũng
file_0284.wav|không kể với em về buổi đi chơi Trung
file_0285.wav|thu ấy thật nghiệt ngã khi người kể cho
file_0286.wav|em lại là một người bạn mà không mấy
file_0287.wav|thân với em nhiều lúc em tự ngẫm lại xem
file_0288.wav|bản thân mình có đủ tốt chưa có phải có
file_0289.wav|điểm nào khiến bạn ấy không vui hay
file_0290.wav|không nhưng nghĩ mãi cũng chẳng nghĩ
file_0291.wav|được em lại so sánh bản thân với các bạn
file_0292.wav|mới của các bạn ấy của bạn ấy Đúng vậy
file_0293.wav|em không giỏi không có buồn mặc cũng
file_0294.wav|không biết những trò đùa Đủ mặt cũng
file_0295.wav|không biết Crush của bạn ấy là ai nhớ
file_0296.wav|lại những lúc đi chơi cùng nhau em hay
file_0297.wav|chơi cái này đắt cái kia đắt rồi không
file_0298.wav|mua có thể lúc đó em đã làm bạn ấy cu
file_0299.wav|hứng chăng Nếu đã là như thế em cũng
file_0300.wav|không còn cách nào khác nữa không có một
file_0301.wav|ai có thể cùng tâm sự cùng đi chơi em
file_0302.wav|làm tất cả những việc ấy một mình
file_0303.wav|đột ngột lắm cứ cảm thấy không quen
file_0304.wav|nhưng cũng không biết phải làm sao tình
file_0305.wav|bạn 10 năm có thể bị giết chết dần bởi
file_0306.wav|sự xa cách này trong tiếng Anh có một
file_0307.wav|câu rất hay France Kamen Gold bạn bè sẽ
file_0308.wav|tới rồi sẽ đi mong rằng sau này chúng ta
file_0309.wav|có duyên sẽ gặp lại người bạn đã từng
file_0310.wav|thân
file_0311.wav|cô cảm ơn bạn Nobita Vì đã chia sẻ cho
file_0312.wav|cô và cho hòm thư ký gửi những cái nỗi
file_0313.wav|buồn của em
file_0314.wav|cô từng nghe một câu như thế này Đấy là
file_0315.wav|không chỉ có tình yêu có sự lãng mạn mà
file_0316.wav|tình bạn cũng cần một sự lãng mạn sự
file_0317.wav|lãng mạn ở đây có nghĩa là gì vậy có
file_0318.wav|nghĩa là chúng ta cũng cần một cái sự
file_0319.wav|nuôi dưỡng chúng ta cũng cần một cái sự
file_0320.wav|nỗ lực để chăm sóc mối quan hệ chúng ta
file_0321.wav|cũng cần duy trì những thói quen và
file_0322.wav|chúng ta cũng cần hiểu cho đối phương để
file_0323.wav|có thể cùng nhau bước đi thật là lâu dài
file_0324.wav|sẽ có những cái thời điểm mà các em có
file_0325.wav|những cái sự thay đổi trong cuộc sống và
file_0326.wav|những sự thay đổi đấy vô tình thôi không
file_0327.wav|phải là hữu ý đúng không Có ai muốn cái
file_0328.wav|chuyện này xảy ra cả nhưng những cái sự
file_0329.wav|thay đổi vô tình đến từ ngoại cảnh đến
file_0330.wav|từ thế giới xung quanh nó sẽ khiến cho
file_0331.wav|chúng ta có những giai đoạn cách xa nhau
file_0332.wav|cô không biết là sau này mối quan hệ nó
file_0333.wav|có được hàn gắn hay không nhé Bởi vì
file_0334.wav|thực tế mà nói là cũng có những cái
file_0335.wav|khoảng cách dần dần dần làm cho chúng ta
file_0336.wav|xa nhau mãi nhưng cũng có những mối quan
file_0337.wav|hệ mà chỉ là một khoảng nghỉ thôi chỉ là
file_0338.wav|một cái khoản mà có những cái sự thay
file_0339.wav|đổi thôi chỉ là một cái khoảng cách tạm
file_0340.wav|thời rồi sau đó chúng ta lại tìm về với
file_0341.wav|nhau bởi vì chúng ta vẫn luôn luôn là
file_0342.wav|một cái mảnh ghép quan trọng trong cuộc
file_0343.wav|đời của nhau cái thời gian mà cô mới lên
file_0344.wav|học đại học ấy cô cũng từng bị như vậy
file_0345.wav|nghĩa là cô có một hội bạn Nhóm bạn rất
file_0346.wav|là thân học cùng nhau cấp 3 và chia sẻ
file_0347.wav|với nhau gần như là mọi chuyện trong
file_0348.wav|cuộc đời luôn đấy rất rất là thân luôn
file_0349.wav|Nhưng mà khi học đại học thì mỗi đứa một
file_0350.wav|trường không có đứa nào là cùng trường
file_0351.wav|với đứa nào cả và nó dẫn tới câu chuyện
file_0352.wav|đấy là cuộc sống của bọn cô rất là khác
file_0353.wav|nhau và em biết là khi mà bắt đầu một
file_0354.wav|cái điều gì năm mới thì người ta có xu
file_0355.wav|hướng dễ bị cuốn đi bởi vì người ta phải
file_0356.wav|nỗ lực để thích nghi với cái môi trường
file_0357.wav|mới đấy thì cái thời điểm đó cô nghĩ
file_0358.wav|rằng tất cả bọn cô đều như vậy tất cả
file_0359.wav|đều đang làm quen với môi trường học đại
file_0360.wav|học tất cả đều đang bỡ ngỡ về cái cách
file_0361.wav|học mới tất cả đều đang cố gắng với cái
file_0362.wav|môn chuyên ngành mà mình đã chọn tất cả
file_0363.wav|đều đang thường Tìm hiểu về thế giới bên
file_0364.wav|ngoài và bắt đầu những công việc làm
file_0365.wav|thêm đầu tiên thế rồi có những cái mối
file_0366.wav|quan hệ bạn bè trường lớp thầy cô rất là
file_0367.wav|nhiều những cái thứ khiến cho mình bị
file_0368.wav|cuốn đi và mình tạm quên những thói quen
file_0369.wav|cũ mình tạm gác lại những mối quan hệ cũ
file_0370.wav|nhưng đương nhiên điều đó không có nghĩa
file_0371.wav|là chúng ta sẽ xa nhau hoàn toàn sau
file_0372.wav|khoảng nói về tính bằng năm ấy tức là
file_0373.wav|một cái khoảng thời gian khá là dài thì
file_0374.wav|bọn cô mới bắt đầu ổn định lại được về
file_0375.wav|cuộc sống của mình và bắt đầu kết nối
file_0376.wav|lại với nhau thời thời gian đầu thì cô
file_0377.wav|rất là ngại Bởi vì cô sợ cô sợ rằng là
file_0378.wav|là tất cả đều đã khác và sợ rằng là thực
file_0379.wav|sự trở thành bạn thân cũ của nhau mất
file_0380.wav|rồi Nhưng mà em biết không Khi mà mình
file_0381.wav|đã rất là thân nhau rồi và mình đã cùng
file_0382.wav|nhau đi một đoạn đường dài thì đến cái
file_0383.wav|lúc mà kể cả là tái ngộ sau một đoạn
file_0384.wav|đường không cùng đi với nhau ấy thì hóa
file_0385.wav|ra cái cảm giác nó vẫn rất là ngọt ngào
file_0386.wav|cái cảm giác nó vẫn là à Bọn mình vẫn
file_0387.wav|vẫn rất là hiểu nhau và chỉ muốn kể cho
file_0388.wav|nhau nghe tất cả những gì mà
file_0389.wav|cả lũ đã bỏ lỡ trong cái khoảng thời
file_0390.wav|gian vừa rồi để lại một lần nữa cùng
file_0391.wav|nhau bước tiếp và cho đến bây giờ thì
file_0392.wav|bọn cô đã vượt qua được cái giai đoạn xa
file_0393.wav|cách ấy đã vượt qua được những cái ngại
file_0394.wav|ngần khi mà mới nối lại mối quan hệ
file_0395.wav|để trở thành những người bạn mà cô nghĩ
file_0396.wav|rằng là thực sự là tri kỷ của nhau bởi
file_0397.wav|vì tính đến bây giờ là cũng đã chơi với
file_0398.wav|nhau từ 2010 là cũng đã chuẩn bị bước
file_0399.wav|sang năm thứ 13 của tình bạn thì cô nghĩ
file_0400.wav|rằng là có thể câu chuyện của em cũng là
file_0401.wav|như thế bởi vì đang có
file_0402.wav|những cái sự thay đổi trong cuộc sống
file_0403.wav|thế nên là người bạn của mình có thể sẽ
file_0404.wav|bị xuống đi Và thậm chí là nếu như mà em
file_0405.wav|sợ là bạn phiền biết đâu Bạn cũng lại sợ
file_0406.wav|là em phiền biết đâu Bạn cũng lại lo
file_0407.wav|rằng là là bắn đi một thời gian liệu bây
file_0408.wav|giờ em có muốn gặp bạn hay không Em có
file_0409.wav|muốn cùng bạn đi chơi hay không Đôi khi
file_0410.wav|cái điều chúng ta cần đấy là một trong
file_0411.wav|hai bạn có sự chủ động hơn thì nếu như
file_0412.wav|em cảm thấy không phiền với chính mình
file_0413.wav|thì em có thể là người chủ động trước cô
file_0414.wav|nghĩ ra là điều đó cũng không có gì là
file_0415.wav|ngại ngùng cả hay là nhiều khi nói vui
file_0416.wav|là không có gì là mất giá cả đúng không
file_0417.wav|Bởi vì nếu đó là mối quan hệ chúng ta
file_0418.wav|nâng niu chúng ta cần phải chúng ta thấy
file_0419.wav|rằng là người đấy xứng đáng thì ta có
file_0420.wav|thể chủ động ta có thể cố gắng để mối
file_0421.wav|quan hệ để nó không bị đẩy ra cách xa
file_0422.wav|hơn còn trong trường hợp mà em thấy rằng
file_0423.wav|là em đã cố gắng em đã chủ động nhưng
file_0424.wav|bạn vẫn có phần hơi phũ phàng với mình à
file_0425.wav|Thế thì có lẽ là mình đã đối diện với
file_0426.wav|một điều mà có lẽ là trong hành trình
file_0427.wav|trưởng thành mình rồi cũng sẽ phải đối
file_0428.wav|diện đấy là có những người họ sẽ khác và
file_0429.wav|đơn giản là vì họ đã thay đổi nên là
file_0430.wav|không còn phù hợp để cùng bước tiếp nữa
file_0431.wav|mà thôi thì cái đấy em cũng đừng trách
file_0432.wav|mình cô thấy có một đoạn em có viết
file_0433.wav|trong thư Đấy là em nghĩ rằng là em
file_0434.wav|không đủ giỏi em không có gu rồi em hay
file_0435.wav|chê cái này cái kia đắt Nhưng cô nghĩ
file_0436.wav|rằng là em đừng tự trách mình như vậy Em
file_0437.wav|đừng nghĩ rằng là vấn đề là là ở mình
file_0438.wav|thành ra là bạn lại chọn cái cách đối xử
file_0439.wav|với mình như thế hãy nghĩ đơn giản là có
file_0440.wav|những câu chuyện chỉ là
file_0441.wav|cuộc sống thay đổi Nên là lòng người đổi
file_0442.wav|thay thôi chúng ta cũng sẽ bước tiếp
file_0443.wav|theo cái cách của mình và chỉ cần em tử
file_0444.wav|tế em yêu thương và em chân thành thì em
file_0445.wav|sẽ gặp được những cái người xứng đáng
file_0446.wav|với mình và gặp được những người phù hợp
file_0447.wav|với mình để có thể trở thành những người
file_0448.wav|cùng mình chia sẻ trong những cái đoạn
file_0449.wav|đường kế tiếp cô nghĩ là như vậy Đương
file_0450.wav|nhiên là cô vẫn rất rất là mong rằng là
file_0451.wav|bạn nên đã đi rồi sẽ comeback sẽ lại trở
file_0452.wav|về thì không phải là chỉ như câu mà em
file_0453.wav|có nói là France Kame Gold đúng không
file_0454.wav|Hãy thử nghĩ ngược lại đi Họ quen rồi họ
file_0455.wav|sẽ họ sẽ thêm back họ sẽ comeback và một
file_0456.wav|ngày nào đó thì cô nghĩ rằng là đó là
file_0457.wav|một tương lai rất ngọt ngào mà hoàn toàn
file_0458.wav|có thể xảy ra và hãy thử tin tưởng vào
file_0459.wav|điều đó nhé cô mong rằng là Nobita sẽ
file_0460.wav|sớm được tái ngộ với người bạn của mình
file_0461.wav|và sẽ có thật nhiều câu chuyện để kể về
file_0462.wav|nhau nhé Cảm ơn em một lần nữa vì đã tâm
file_0463.wav|sự với chương trình Còn bây giờ thì
file_0464.wav|chúng ta sẽ cùng đến với một lá thư thứ
file_0465.wav|ba
file_0466.wav|có hai là thư đến từ một bạn Trâm Anh và
file_0467.wav|bạn Lê Linh hay là thư này khá là ngắn
file_0468.wav|thôi Nên là cô sẽ đọc cả 2 lá thư nhá
file_0469.wav|thư của bạn Trâm Anh thì như thế này cô
file_0470.wav|ơi em đã có tình cảm với một anh khi
file_0471.wav|chơi game cùng để xả stress ngoài giờ
