vocals2_speech_34.wav|chịu thương chịu khó của những cô gái nuôi quân nơi chiến khu Việt Bắc.
vocals2_speech_35.wav|Hiện lên như những buổi đoàn tù âm cúng với tỉnh quân dân nồng được.
vocals2_speech_36.wav|Như vậy đến đây là bạn Khánh Toàn đã phân tích xong từng đoạn thơ mà đề bài đưa ra rồi nè.
vocals2_speech_37.wav|Thì các bạn sẽ phải có một cái đoạn các bạn đối chiếu và đánh giá
vocals2_speech_38.wav|Cái ý so sánh từ đề bài nó sẽ rõ ràng hơn rất là nhiều
vocals2_speech_39.wav|Vì lúc tìm quên lại là lúc lòng càng nhớ nhung ra riết.
vocals2_speech_4.wav|và tập trung khai thác những sự kiện lịch sử đầy hào hùng của dân tộc.
vocals2_speech_40.wav|đã được bảo toàn một cách thật dịu dàng trong mỗi trái tim.
vocals2_speech_41.wav|cũng đều sử dụng các hình ảnh thiên nhiên để làm nền cho nỗi nhớ của bản thân mình.
vocals2_speech_42.wav|dường như được tả rõ nét hơn với hình ảnh so sánh nhớ người yêu.
vocals2_speech_43.wav|Cô thấy rằng là nhiều lúc các bạn khi viết bài so sánh thì quên mất cái đoạn này.
vocals2_speech_44.wav|thì làm như vậy chúng ta sẽ không đáp ứng được yêu cầu của một bài so sánh liên hệ.
vocals2_speech_45.wav|Nên là các bạn cũng hoàn toàn có thể chuẩn bị một cuốn sổ tay nhỏ nhỏ và bút.
vocals2_speech_46.wav|Những thanh âm mà hai nhà thơ cất lên như một hồi chuông đánh từ thời quá vãng.
vocals2_speech_47.wav|Thế nhưng nỗi nhớ ấy không làm ta trở nên chán nản.
vocals2_speech_48.wav|Yếu đuối mà chỉ là phương tiện để ta cùng nhau hướng về những ngày tháng mới.
vocals2_speech_49.wav|để tiếp tục những hành trình mới trên chặng đường cách mạng dài và đầy thử thách.
vocals2_speech_5.wav|Chính những cảm xúc nhung nhớ và sự chân thành trong từng bước chân
vocals2_speech_50.wav|Các bạn sẽ thấy rằng là có cả tên của những tác giả trẻ rất là hiện đại.
vocals2_speech_51.wav|mà bạn đã đưa vào, cái quan trọng là bạn đưa vào một cách phù hợp với đoạn đó
vocals2_speech_52.wav|Với đề bài này, các bạn có bổ sung hoặc chia sẻ gì với bạn Toàn hay không?
vocals2_speech_53.wav|Các bạn vừa tham khảo được thêm về những cách viết của các bạn học sinh khác.
vocals2_speech_54.wav|Đồng thời, chúng ta cũng rất kinh nghiệm được trong quá trình mà mình làm bài các bạn nhé.
vocals2_speech_55.wav|Thì các bạn có thể để lại bình luận hoặc nhắn tin về fanpage nha các bạn
vocals2_speech_56.wav|và đồng hành gián tiếp với bạn Khánh Toàn trong radio ngày hôm nay.
vocals2_speech_57.wav|Bây giờ thì chắc hẳn là đã đến lúc để chúng ta nói lời chào tạm biệt rồi.
vocals2_speech_58.wav|Đừng quên là hãy thả tim cho cô ở video này.
vocals2_speech_6.wav|Đồng thời cũng làm cho Tây Tiến trở thành một nỗi niềm.
vocals2_speech_7.wav|lại lồng cảm hứng từ các sự kiện lịch sử quan trọng của đất nước.
vocals2_speech_8.wav|Sau khi Hiệp định Geneva được ký kết vào năm 1954,
vocals2_speech_9.wav|Ông đã viết bài thơ như một cách để lưu giữ lại những bức ảnh đầy sống độc.
